,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,charges_range,Product_Category_Grade,Selling_Price,test_or_train
208,37.0,123.0,1.0,1.0,0.0,52.0,0.0,295.0,13.0,3312.0,4748.0,1.0,4.0,4302.5264640000005,1.0
209,41.0,190.0,0.0,5.0,0.0,13.0,1.0,263.0,7.0,2641.0,3744.0,1.0,20.0,518.6076341,1.0
210,12.0,195.0,0.0,3.0,0.0,17.0,0.0,369.0,15.0,3222.0,4601.0,2.0,12.0,4285.941363,1.0
211,46.0,137.0,0.0,5.0,2.0,14.0,0.0,335.0,5.0,2506.0,3780.0,2.0,22.0,3479.2220429999998,1.0
212,14.0,158.0,1.0,5.0,3.0,100.0,0.0,342.0,13.0,10616.0,26236.0,2.0,23.0,18369.13113,1.0
213,45.0,158.0,1.0,5.0,3.0,22.0,0.0,200.0,7.0,4201.0,6364.0,1.0,23.0,5472.4845,1.0
214,29.0,5.0,1.0,9.0,1.0,46.0,1.0,530.0,15.0,11822.0,16687.0,3.0,37.0,2206.6683550000002,1.0
215,24.0,149.0,0.0,8.0,2.0,52.0,0.0,297.0,2.0,1691.0,8780.0,1.0,34.0,5498.1352799999995,1.0
216,49.0,56.0,1.0,7.0,0.0,32.0,0.0,165.0,7.0,1784.0,2478.0,0.0,28.0,2291.746275,1.0
217,32.0,144.0,1.0,5.0,0.0,14.0,0.0,249.0,9.0,2300.0,3205.0,1.0,20.0,3003.679602,1.0
218,12.0,195.0,1.0,8.0,0.0,46.0,0.0,255.0,5.0,2963.0,4111.0,1.0,32.0,3769.489872,1.0
219,27.0,41.0,1.0,5.0,0.0,44.0,0.0,272.0,5.0,3736.0,5300.0,1.0,20.0,4761.5895359999995,1.0
220,49.0,116.0,1.0,2.0,0.0,37.0,0.0,141.0,9.0,3138.0,5296.0,0.0,8.0,4350.8955,1.0
221,7.0,183.0,0.0,3.0,0.0,12.0,0.0,354.0,13.0,3150.0,4914.0,2.0,12.0,4390.800876,1.0
222,19.0,149.0,1.0,8.0,2.0,92.0,0.0,283.0,4.0,1829.0,7960.0,1.0,34.0,5104.875776,1.0
223,23.0,224.0,1.0,6.0,0.0,48.0,0.0,133.0,7.0,6066.0,7921.0,0.0,24.0,7085.759040000001,1.0
224,23.0,139.0,0.0,2.0,0.0,78.0,0.0,173.0,16.0,775.0,1958.0,0.0,8.0,1526.2731,1.0
225,25.0,116.0,1.0,4.0,2.0,95.0,0.0,202.0,13.0,600.0,2809.0,1.0,18.0,1881.234432,1.0
226,9.0,188.0,0.0,5.0,0.0,38.0,1.0,318.0,5.0,6760.0,9513.0,2.0,20.0,1265.6135359999998,1.0
227,6.0,224.0,1.0,8.0,0.0,89.0,0.0,202.0,4.0,5198.0,7926.0,1.0,32.0,6669.1806719999995,1.0
228,27.0,239.0,1.0,2.0,0.0,75.0,0.0,120.0,12.0,1478.0,2074.0,0.0,8.0,1879.1487,1.0
229,28.0,16.0,1.0,7.0,0.0,76.0,0.0,141.0,7.0,1401.0,2006.0,0.0,28.0,1827.2331,1.0
230,19.0,5.0,0.0,8.0,1.0,97.0,0.0,259.0,1.0,9322.0,15054.0,1.0,33.0,12268.96563,1.0
231,26.0,163.0,0.0,0.0,2.0,81.0,1.0,265.0,9.0,7549.0,10737.0,1.0,2.0,1392.095443,1.0
232,8.0,223.0,0.0,8.0,0.0,33.0,0.0,277.0,5.0,3378.0,7016.0,1.0,32.0,5462.9085,1.0
233,11.0,76.0,1.0,3.0,0.0,58.0,0.0,393.0,17.0,6768.0,10088.0,2.0,12.0,8778.783888,1.0
234,47.0,183.0,1.0,1.0,0.0,30.0,0.0,205.0,13.0,5025.0,8370.0,1.0,4.0,6893.931975,1.0
235,7.0,188.0,1.0,9.0,0.0,37.0,0.0,631.0,9.0,5575.0,7324.0,3.0,36.0,7068.58425,1.0
236,7.0,144.0,1.0,4.0,0.0,41.0,0.0,244.0,12.0,2145.0,3409.0,1.0,16.0,3004.974288,1.0
237,37.0,108.0,1.0,4.0,0.0,49.0,0.0,233.0,14.0,3755.0,5429.0,1.0,16.0,4800.5088479999995,1.0
238,42.0,65.0,1.0,1.0,2.0,29.0,1.0,221.0,13.0,4881.0,6701.0,1.0,6.0,900.6721763,1.0
239,1.0,81.0,1.0,7.0,2.0,64.0,1.0,139.0,6.0,3502.0,6563.0,0.0,30.0,768.4162200000001,1.0
240,25.0,223.0,1.0,2.0,0.0,1.0,0.0,133.0,6.0,4191.0,8706.0,0.0,8.0,6584.711463000001,1.0
241,32.0,14.0,0.0,3.0,0.0,93.0,0.0,360.0,17.0,1699.0,6743.0,2.0,12.0,4522.110208,1.0
242,48.0,212.0,1.0,9.0,2.0,90.0,0.0,614.0,8.0,3522.0,5149.0,3.0,38.0,4881.647232,1.0
243,47.0,50.0,1.0,6.0,0.0,70.0,0.0,138.0,5.0,1847.0,2620.0,0.0,24.0,2348.8938,1.0
244,28.0,108.0,0.0,0.0,0.0,56.0,0.0,262.0,5.0,3291.0,4867.0,1.0,0.0,4315.244544,1.0
245,5.0,195.0,1.0,5.0,0.0,25.0,0.0,201.0,6.0,4945.0,7020.0,1.0,20.0,6171.622275,1.0
246,38.0,116.0,1.0,1.0,0.0,83.0,0.0,236.0,12.0,1366.0,2428.0,1.0,4.0,2104.531968,1.0
247,6.0,44.0,0.0,5.0,2.0,9.0,0.0,297.0,8.0,1465.0,2502.0,1.0,22.0,2281.861791,1.0
248,29.0,185.0,1.0,4.0,0.0,17.0,0.0,289.0,12.0,4651.0,6468.0,1.0,16.0,5856.81426,1.0
249,12.0,123.0,1.0,2.0,0.0,50.0,0.0,135.0,8.0,6092.0,8082.0,0.0,8.0,7181.412912000001,1.0
250,34.0,194.0,1.0,3.0,0.0,77.0,0.0,389.0,15.0,3142.0,4511.0,2.0,12.0,4179.0276,1.0
251,2.0,65.0,0.0,6.0,2.0,29.0,0.0,125.0,7.0,6889.0,10059.0,0.0,26.0,8583.417675,1.0
252,44.0,194.0,1.0,6.0,0.0,97.0,1.0,120.0,7.0,5313.0,6901.0,0.0,24.0,921.2309568,1.0
253,14.0,116.0,1.0,0.0,2.0,88.0,0.0,257.0,13.0,2091.0,4334.0,1.0,2.0,3423.6590079999996,1.0
254,36.0,191.0,0.0,2.0,0.0,78.0,0.0,115.0,14.0,3458.0,4869.0,0.0,8.0,4241.4867,1.0
255,3.0,9.0,0.0,3.0,0.0,47.0,0.0,387.0,13.5,2457.0,5460.0,2.0,12.0,4323.193343999999,1.0
256,39.0,222.0,0.0,9.0,0.0,32.0,0.0,602.0,16.0,3963.0,5451.0,3.0,36.0,5303.238675,1.0
257,11.0,16.0,0.0,8.0,0.0,72.0,0.0,234.0,9.0,1422.0,2006.0,1.0,32.0,1930.0446,1.0
258,17.0,189.0,1.0,1.0,0.0,83.0,0.0,236.0,17.0,3022.0,4399.0,1.0,4.0,3895.889536,1.0
259,46.0,183.0,0.0,8.0,0.0,56.0,0.0,210.0,9.0,2406.0,3928.0,1.0,32.0,3358.21896,1.0
260,33.0,82.0,1.0,6.0,1.0,33.0,0.0,102.0,6.0,1767.0,5645.0,0.0,25.0,3800.69445,1.0
261,30.0,214.0,0.0,2.0,2.0,59.0,0.0,165.0,14.0,2363.0,5056.0,0.0,10.0,3854.859984,1.0
262,20.0,212.0,1.0,0.0,0.0,91.0,0.0,339.0,14.0,5281.0,6822.0,2.0,0.0,6306.824832,1.0
263,46.0,222.0,0.0,6.0,0.0,47.0,0.0,116.0,7.0,1029.0,2821.0,0.0,24.0,2029.27896,1.0
264,44.0,194.0,1.0,3.0,0.0,75.0,0.0,386.0,12.0,4786.0,6722.0,2.0,12.0,6085.431,1.0
265,9.0,4.0,0.0,8.0,0.0,2.0,0.0,204.0,4.0,1906.0,2806.0,1.0,32.0,2560.6839059999998,1.0
266,37.0,6.0,1.0,6.0,0.0,59.0,0.0,128.0,8.0,724.0,2764.0,0.0,24.0,1861.41024,1.0
267,9.0,116.0,1.0,2.0,2.0,74.0,0.0,134.0,13.0,1584.0,5190.0,0.0,10.0,3490.1459999999997,1.0
268,30.0,261.0,0.0,0.0,2.0,99.0,0.0,333.0,13.0,3137.0,5416.0,2.0,2.0,4548.603136,1.0
269,6.0,199.0,1.0,0.0,0.0,96.0,1.0,253.0,12.0,2861.0,8510.0,1.0,0.0,878.9561087999999,1.0
270,49.0,191.0,1.0,9.0,0.0,94.0,0.0,538.0,9.0,6364.0,8777.0,3.0,36.0,7998.449536,1.0
271,42.0,185.0,0.0,7.0,0.0,84.0,0.0,146.0,2.0,2582.0,4126.0,0.0,28.0,3450.2603520000002,1.0
272,18.0,199.0,0.0,4.0,0.0,24.0,0.0,208.0,11.0,2620.0,8533.0,1.0,16.0,5776.153425,1.0
273,13.0,189.0,1.0,7.0,0.0,12.0,0.0,162.0,10.0,4263.0,5876.0,0.0,28.0,5236.046343,1.0
274,46.0,143.0,1.0,8.0,2.0,49.0,0.0,259.0,6.0,3740.0,21952.0,1.0,34.0,13028.78866,1.0
275,4.0,76.0,0.0,5.0,2.0,31.0,1.0,297.0,8.0,2893.0,4029.0,1.0,22.0,562.7052113,1.0
276,28.0,240.0,0.0,0.0,0.0,26.0,1.0,303.0,12.0,3384.0,4302.0,2.0,0.0,621.0350212999999,1.0
277,17.0,181.0,1.0,8.0,0.0,38.0,0.0,221.0,2.0,3244.0,4580.0,1.0,32.0,4123.44555,1.0
278,38.0,14.0,0.0,3.0,0.0,24.0,0.0,363.0,11.0,1995.0,3774.0,2.0,12.0,3242.543325,1.0
279,33.0,158.0,0.0,6.0,3.0,13.0,0.0,146.0,6.0,3861.0,12750.0,0.0,27.0,8455.634352,1.0
280,7.0,116.0,1.0,3.0,2.0,52.0,0.0,389.0,12.0,603.0,3028.0,2.0,14.0,2192.557248,1.0
281,25.0,116.0,1.0,5.0,2.0,25.0,0.0,285.0,12.5,1801.0,7853.0,1.0,22.0,5104.995525,1.0
282,16.0,197.0,1.0,1.0,0.0,86.0,0.0,228.0,15.0,1267.0,3371.0,1.0,4.0,2513.753088,1.0
283,39.0,223.0,1.0,7.0,0.0,15.0,0.0,135.0,10.0,5060.0,7921.0,0.0,28.0,6631.326801,1.0
284,12.0,181.0,1.0,8.0,0.0,31.0,0.0,253.0,4.0,4854.0,6878.0,1.0,32.0,6106.046625,1.0
285,23.0,116.0,0.0,6.0,2.0,95.0,0.0,100.0,6.0,1290.0,7417.0,0.0,26.0,4391.942016,1.0
286,44.0,185.0,1.0,4.0,0.0,38.0,0.0,201.0,16.0,4414.0,6764.0,1.0,16.0,5784.44265,1.0
287,34.0,230.0,1.0,3.0,1.0,88.0,0.0,398.0,13.0,4003.0,7575.0,2.0,13.0,6105.328768,1.0
288,25.0,198.0,0.0,3.0,0.0,52.0,0.0,368.0,11.0,888.0,4954.0,2.0,12.0,3271.139856,1.0
289,33.0,218.0,1.0,9.0,1.0,21.0,0.0,635.0,12.0,3437.0,7339.0,3.0,37.0,6014.396325,1.0
290,30.0,193.0,1.0,6.0,0.0,42.0,0.0,144.0,8.0,2773.0,4281.0,0.0,24.0,3650.307552,1.0
291,40.0,40.0,1.0,6.0,0.0,85.0,0.0,136.0,5.0,3172.0,4178.0,0.0,24.0,3757.935104,1.0
292,47.0,189.0,0.0,1.0,0.0,37.0,0.0,287.0,9.5,3318.0,8458.0,1.0,4.0,6167.193375,1.0
293,49.0,144.0,1.0,7.0,0.0,63.0,0.0,138.0,3.0,2303.0,4193.0,0.0,28.0,3353.1003,1.0
294,9.0,89.0,1.0,9.0,1.0,97.0,0.0,649.0,5.0,5059.0,8789.0,3.0,37.0,7467.358976,1.0
295,48.0,183.0,0.0,6.0,2.0,95.0,0.0,132.0,5.0,6088.0,7959.0,0.0,26.0,7055.920256,1.0
296,47.0,80.0,0.0,0.0,0.0,31.0,0.0,290.0,8.0,11332.0,16687.0,1.0,0.0,14274.93323,1.0
297,31.0,183.0,1.0,0.0,0.0,94.0,0.0,289.0,14.0,2952.0,4496.0,1.0,0.0,3960.3477759999996,1.0
298,28.0,185.0,0.0,0.0,0.0,7.0,0.0,329.0,13.0,9584.0,13609.0,2.0,0.0,11939.38594,1.0
299,5.0,169.0,1.0,0.0,0.0,33.0,0.0,324.0,16.0,735.0,2830.0,2.0,0.0,2104.076625,1.0
300,41.0,261.0,1.0,1.0,2.0,91.0,0.0,295.0,12.0,2916.0,5535.0,1.0,6.0,4460.401792000001,1.0
301,43.0,116.0,1.0,0.0,2.0,53.0,0.0,311.0,8.0,4642.0,19695.0,2.0,2.0,12409.298929999999,1.0
302,32.0,137.0,1.0,0.0,2.0,92.0,0.0,312.0,16.0,671.0,2730.0,2.0,2.0,1986.200832,1.0
303,6.0,250.0,1.0,4.0,0.0,64.0,1.0,202.0,16.0,1537.0,5653.0,1.0,16.0,564.708375,1.0
304,11.0,194.0,0.0,2.0,0.0,35.0,0.0,159.0,15.0,6022.0,7176.0,0.0,8.0,6750.98025,1.0
305,26.0,116.0,0.0,4.0,2.0,72.0,0.0,295.0,10.0,1214.0,4584.0,1.0,18.0,3164.9309999999996,1.0
306,23.0,1.0,0.0,6.0,0.0,87.0,0.0,108.0,6.0,1014.0,3036.0,0.0,24.0,2103.487232,1.0
307,36.0,229.0,0.0,7.0,0.0,46.0,0.0,116.0,5.0,1958.0,8268.0,0.0,28.0,5198.0780159999995,1.0
308,9.0,157.0,0.0,8.0,1.0,50.0,0.0,200.0,9.0,4648.0,7185.0,1.0,33.0,6082.640352,1.0
309,19.0,242.0,1.0,1.0,0.0,85.0,0.0,236.0,16.0,4039.0,5304.0,1.0,4.0,4844.194432,1.0
310,29.0,150.0,0.0,3.0,0.0,79.0,0.0,379.0,14.0,1406.0,4383.0,2.0,12.0,3244.7745,1.0
311,5.0,137.0,0.0,2.0,2.0,79.0,0.0,129.0,11.0,2097.0,4036.0,0.0,10.0,3166.8813,1.0
312,30.0,196.0,0.0,4.0,0.0,98.0,0.0,270.0,16.0,3726.0,5323.0,1.0,16.0,4732.5949439999995,1.0
313,48.0,183.0,0.0,6.0,2.0,73.0,0.0,135.0,5.0,3806.0,6017.0,0.0,26.0,4998.4704,1.0
314,27.0,14.0,1.0,0.0,0.0,60.0,0.0,285.0,8.0,4782.0,11802.0,1.0,0.0,8390.498325,1.0
315,7.0,76.0,1.0,3.0,2.0,44.0,0.0,363.0,13.0,2232.0,3110.0,2.0,14.0,3018.030192,1.0
316,24.0,222.0,0.0,4.0,0.0,35.0,0.0,209.0,10.0,1217.0,3689.0,1.0,16.0,2657.788875,1.0
317,49.0,134.0,1.0,9.0,0.0,7.0,0.0,618.0,6.0,1588.0,6727.0,3.0,36.0,4777.512201,1.0
318,20.0,141.0,1.0,1.0,0.0,81.0,1.0,209.0,17.0,4692.0,9830.0,1.0,4.0,1106.1891460000002,1.0
319,34.0,9.0,1.0,0.0,0.0,65.0,0.0,272.0,15.0,1069.0,2290.0,1.0,0.0,1934.4798,1.0
320,44.0,194.0,1.0,5.0,0.0,96.0,0.0,204.0,7.0,4675.0,6716.0,1.0,20.0,5818.479744,1.0
321,13.0,185.0,1.0,6.0,0.0,82.0,0.0,114.0,6.0,4969.0,6793.0,0.0,24.0,5912.151168,1.0
322,21.0,16.0,1.0,5.0,0.0,34.0,0.0,339.0,13.0,1142.0,1994.0,2.0,20.0,1904.2674,1.0
323,31.0,195.0,0.0,8.0,0.0,18.0,0.0,203.0,3.0,3799.0,5113.0,1.0,32.0,4659.873965999999,1.0
324,23.0,189.0,1.0,9.0,0.0,35.0,1.0,566.0,10.0,4419.0,6159.0,3.0,36.0,876.8458912999998,1.0
325,22.0,17.0,0.0,8.0,0.0,32.0,1.0,219.0,4.0,1419.0,1889.0,1.0,32.0,280.3463775,1.0
326,12.0,185.0,0.0,1.0,0.0,76.0,1.0,271.0,14.0,3630.0,5483.0,1.0,4.0,717.83118,1.0
327,39.0,54.0,0.0,9.0,1.0,60.0,1.0,224.0,7.0,4780.0,6684.0,1.0,37.0,920.5132162999998,1.0
328,22.0,195.0,1.0,4.0,0.0,63.0,0.0,240.0,16.0,5497.0,7930.0,1.0,16.0,6894.5976,1.0
329,7.0,158.0,0.0,4.0,3.0,7.0,0.0,275.0,11.0,894.0,2520.0,1.0,19.0,1983.681612,1.0
330,42.0,144.0,0.0,8.0,0.0,24.0,0.0,272.0,4.0,2839.0,6179.0,1.0,32.0,4770.843,1.0
331,14.0,232.0,0.0,2.0,2.0,90.0,0.0,109.0,6.0,822.0,2216.0,0.0,10.0,1605.453696,1.0
332,15.0,195.0,1.0,1.0,0.0,91.0,1.0,210.0,16.0,5251.0,6914.0,1.0,4.0,939.7050432,1.0
333,39.0,195.0,0.0,8.0,0.0,85.0,0.0,264.0,6.0,6883.0,8720.0,1.0,32.0,7953.969408,1.0
334,38.0,194.0,0.0,2.0,0.0,7.0,0.0,136.0,12.0,4861.0,6448.0,0.0,8.0,5796.710271,1.0
335,19.0,193.0,0.0,2.0,0.0,84.0,0.0,167.0,15.0,2310.0,3005.0,0.0,8.0,2787.759744,1.0
336,7.0,183.0,0.0,0.0,2.0,93.0,0.0,281.0,16.0,6335.0,9163.0,1.0,2.0,7926.589440000001,1.0
337,8.0,138.0,0.0,3.0,0.0,39.0,0.0,388.0,15.0,6175.0,10152.0,2.0,12.0,8542.340625,1.0
338,46.0,262.0,1.0,6.0,2.0,45.0,0.0,140.0,9.0,1391.0,9933.0,0.0,26.0,5769.934560000001,1.0
339,36.0,119.0,1.0,0.0,0.0,57.0,0.0,337.0,14.0,15106.0,19763.0,2.0,0.0,17682.016180000002,1.0
340,34.0,229.0,1.0,5.0,0.0,27.0,0.0,337.0,7.0,2576.0,8962.0,2.0,20.0,6094.7649,1.0
341,19.0,143.0,1.0,6.0,2.0,32.0,0.0,120.0,5.0,1097.0,3879.0,0.0,26.0,2602.7169,1.0
342,20.0,212.0,0.0,7.0,0.0,56.0,0.0,189.0,5.0,4319.0,6116.0,0.0,28.0,5373.458352000001,1.0
343,3.0,185.0,1.0,3.0,0.0,86.0,0.0,360.0,11.0,3428.0,4996.0,2.0,12.0,4510.726528,1.0
344,32.0,40.0,1.0,1.0,0.0,9.0,0.0,251.0,16.0,5413.0,7053.0,1.0,4.0,6493.320603,1.0
345,30.0,232.0,0.0,4.0,2.0,18.0,1.0,212.0,16.0,2991.0,4892.0,1.0,18.0,623.9091029,1.0
346,2.0,37.0,0.0,4.0,0.0,76.0,0.0,292.0,12.0,5551.0,14875.0,1.0,16.0,10412.0874,1.0
347,32.0,247.0,1.0,2.0,0.0,95.0,0.0,114.0,11.0,3057.0,4857.0,0.0,8.0,4016.66496,1.0
348,47.0,158.0,0.0,8.0,3.0,94.0,0.0,258.0,4.0,4391.0,11054.0,1.0,35.0,7868.626304,1.0
349,1.0,21.0,0.0,5.0,0.0,65.0,0.0,240.0,14.0,6094.0,7557.0,1.0,20.0,7004.3094,1.0
350,10.0,194.0,0.0,1.0,0.0,77.0,1.0,222.0,12.0,5196.0,6388.0,1.0,4.0,894.111075,1.0
351,23.0,144.0,0.0,8.0,0.0,30.0,0.0,202.0,1.0,1724.0,2975.0,1.0,32.0,2545.350675,1.0
352,18.0,40.0,0.0,7.0,0.0,72.0,0.0,177.0,4.0,5269.0,7340.0,0.0,28.0,6419.1798,1.0
353,10.0,143.0,0.0,1.0,2.0,13.0,1.0,234.0,17.0,1082.0,3638.0,1.0,6.0,389.6625299,1.0
354,36.0,195.0,0.0,2.0,0.0,14.0,0.0,151.0,8.0,3094.0,4401.0,0.0,8.0,3901.10985,1.0
355,19.0,64.0,1.0,0.0,0.0,14.0,0.0,335.0,6.0,7396.0,11269.0,2.0,0.0,9672.13269,1.0
356,43.0,191.0,1.0,7.0,0.0,11.0,0.0,132.0,6.0,683.0,987.0,0.0,28.0,967.40325,1.0
357,24.0,224.0,1.0,8.0,0.0,86.0,0.0,213.0,9.0,2545.0,3365.0,1.0,32.0,3125.002496,1.0
358,0.0,137.0,1.0,9.0,2.0,86.0,0.0,553.0,8.0,1820.0,5316.0,3.0,38.0,4064.4665600000003,1.0
359,17.0,62.0,1.0,7.0,0.0,33.0,0.0,138.0,10.0,9451.0,15434.0,0.0,28.0,12561.45765,1.0
360,5.0,134.0,0.0,1.0,0.0,51.0,0.0,214.0,13.0,1825.0,13834.0,1.0,4.0,8002.136448,1.0
361,11.0,40.0,1.0,5.0,0.0,4.0,0.0,251.0,11.0,3166.0,4159.0,1.0,20.0,3917.138247,1.0
362,40.0,172.0,1.0,7.0,0.0,54.0,0.0,102.0,1.0,1947.0,3201.0,0.0,28.0,2659.1319359999998,1.0
363,5.0,116.0,0.0,4.0,0.0,34.0,0.0,261.0,16.0,6892.0,10138.0,1.0,16.0,8767.64595,1.0
364,14.0,197.0,1.0,2.0,0.0,52.0,0.0,151.0,17.0,2797.0,5545.0,0.0,8.0,4301.3838240000005,1.0
365,24.0,222.0,1.0,3.0,0.0,90.0,0.0,367.0,17.0,1367.0,3359.0,2.0,12.0,2694.6501120000003,1.0
366,13.0,188.0,0.0,6.0,0.0,76.0,0.0,123.0,7.0,4940.0,6699.0,0.0,24.0,5887.1043,1.0
367,28.0,17.0,0.0,8.0,0.0,66.0,0.0,248.0,5.0,3019.0,3909.0,1.0,32.0,3676.5927,1.0
368,25.0,242.0,0.0,4.0,0.0,33.0,0.0,254.0,16.0,5445.0,8087.0,1.0,16.0,7013.252925,1.0
369,27.0,229.0,1.0,8.0,0.0,71.0,0.0,274.0,6.0,1690.0,7718.0,1.0,32.0,4931.0118,1.0
370,42.0,224.0,1.0,4.0,0.0,27.0,0.0,284.0,13.0,7810.0,10672.0,1.0,16.0,9513.167475,1.0
371,25.0,212.0,0.0,4.0,0.0,97.0,0.0,299.0,14.0,5719.0,7554.0,1.0,16.0,6844.785024,1.0
372,47.0,144.0,1.0,7.0,0.0,45.0,0.0,144.0,7.0,3194.0,3977.0,0.0,28.0,3708.125136,1.0
373,32.0,181.0,1.0,5.0,0.0,6.0,0.0,325.0,9.0,5181.0,6690.0,2.0,20.0,6265.213416,1.0
374,17.0,137.0,0.0,5.0,2.0,54.0,0.0,294.0,9.0,2697.0,3836.0,1.0,22.0,3540.6339840000005,1.0
375,20.0,195.0,0.0,8.0,0.0,37.0,0.0,270.0,7.0,4422.0,6006.0,1.0,32.0,5473.930875,1.0
376,35.0,22.0,0.0,7.0,0.0,63.0,0.0,181.0,6.0,1546.0,4713.0,0.0,28.0,3279.2562,1.0
377,27.0,116.0,1.0,3.0,2.0,41.0,0.0,392.0,13.0,1585.0,6549.0,2.0,14.0,4435.718543999999,1.0
378,0.0,116.0,1.0,5.0,0.0,96.0,1.0,273.0,12.5,4624.0,6540.0,1.0,20.0,866.5109376,1.0
379,7.0,224.0,1.0,7.0,0.0,16.0,0.0,162.0,2.0,6299.0,8936.0,0.0,28.0,7780.241898,1.0
380,19.0,144.0,0.0,8.0,0.0,56.0,0.0,208.0,6.0,3603.0,4410.0,1.0,32.0,4189.91184,1.0
381,1.0,181.0,0.0,3.0,0.0,4.0,0.0,353.0,16.0,3700.0,5706.0,2.0,12.0,5063.013648,1.0
382,46.0,157.0,0.0,7.0,1.0,85.0,0.0,163.0,4.0,5061.0,8226.0,0.0,29.0,6711.108095999999,1.0
383,16.0,177.0,0.0,1.0,0.0,76.0,0.0,286.0,14.0,2757.0,7460.0,1.0,4.0,5347.6335,1.0
384,33.0,158.0,1.0,6.0,3.0,94.0,0.0,147.0,5.0,2630.0,12395.0,0.0,27.0,7552.909056,1.0
385,28.0,22.0,1.0,7.0,0.0,85.0,1.0,108.0,11.0,1140.0,3615.0,0.0,28.0,367.8436608,1.0
386,47.0,89.0,1.0,1.0,1.0,48.0,0.0,256.0,15.0,2303.0,3795.0,1.0,5.0,3288.388752,1.0
387,21.0,189.0,1.0,6.0,0.0,97.0,0.0,147.0,6.0,4845.0,6179.0,0.0,24.0,5580.772736,1.0
388,37.0,87.0,0.0,7.0,0.0,18.0,0.0,102.0,1.0,2260.0,3221.0,0.0,28.0,2842.4857230000002,1.0
389,6.0,240.0,1.0,0.0,0.0,18.0,0.0,298.0,14.0,5344.0,8127.0,1.0,0.0,7042.225707,1.0
390,23.0,143.0,0.0,1.0,2.0,63.0,0.0,294.0,15.0,1870.0,3645.0,1.0,6.0,3025.0836,1.0
391,22.0,59.0,0.0,0.0,0.0,20.0,0.0,321.0,11.0,4383.0,5996.0,2.0,0.0,5392.095275,1.0
392,32.0,232.0,1.0,0.0,2.0,15.0,0.0,329.0,10.0,3373.0,4841.0,2.0,2.0,4439.665989,1.0
393,39.0,40.0,0.0,7.0,0.0,93.0,0.0,105.0,2.0,7023.0,9037.0,0.0,28.0,8019.442816,1.0
394,46.0,40.0,1.0,0.0,0.0,72.0,0.0,290.0,16.0,2998.0,3825.0,1.0,0.0,3669.8904,1.0
395,29.0,183.0,0.0,7.0,0.0,36.0,0.0,136.0,7.0,2837.0,4234.0,0.0,28.0,3664.785075,1.0
396,0.0,41.0,1.0,3.0,0.0,47.0,1.0,386.0,16.0,4030.0,5410.0,2.0,12.0,762.1234919999999,1.0
397,14.0,197.0,1.0,7.0,0.0,28.0,0.0,164.0,4.0,2239.0,5050.0,0.0,28.0,3800.4351,1.0
398,49.0,194.0,1.0,9.0,0.0,55.0,0.0,638.0,12.0,4984.0,6551.0,3.0,36.0,6371.380512,1.0
399,3.0,6.0,0.0,9.0,0.0,88.0,0.0,534.0,5.0,2034.0,4610.0,3.0,36.0,3802.109696,1.0
400,32.0,158.0,0.0,6.0,3.0,82.0,0.0,107.0,5.0,2093.0,17625.0,0.0,27.0,9827.348608,1.0
401,13.0,144.0,0.0,8.0,0.0,82.0,0.0,226.0,1.0,2844.0,4030.0,1.0,32.0,3610.587904,1.0
402,36.0,171.0,0.0,7.0,0.0,23.0,0.0,179.0,9.0,2671.0,6676.0,0.0,28.0,4844.568225,1.0
403,43.0,222.0,1.0,8.0,0.0,23.0,1.0,232.0,7.0,2261.0,5795.0,1.0,32.0,637.8244425,1.0
404,5.0,194.0,1.0,3.0,0.0,1.0,1.0,357.0,16.0,5220.0,6792.0,2.0,12.0,955.7959109,1.0
405,11.0,224.0,0.0,7.0,1.0,47.0,0.0,126.0,2.0,3109.0,3972.0,0.0,29.0,3643.739856,1.0
406,42.0,46.0,1.0,7.0,0.0,28.0,0.0,140.0,2.0,3126.0,4647.0,0.0,28.0,4017.2118,1.0
407,44.0,189.0,1.0,1.0,0.0,50.0,1.0,205.0,17.0,3550.0,5084.0,1.0,4.0,675.0528336,1.0
408,41.0,116.0,0.0,7.0,1.0,34.0,0.0,137.0,7.0,5726.0,9735.0,0.0,29.0,7853.227725,1.0
409,42.0,179.0,1.0,4.0,2.0,15.0,0.0,206.0,11.0,5517.0,7904.0,1.0,18.0,6923.187612000001,1.0
410,8.0,40.0,0.0,5.0,0.0,17.0,0.0,284.0,13.0,3479.0,4378.0,1.0,20.0,4217.188239,1.0
411,15.0,165.0,1.0,3.0,3.0,64.0,0.0,377.0,12.0,5085.0,10584.0,2.0,15.0,8138.691,1.0
412,5.0,158.0,1.0,6.0,3.0,73.0,1.0,107.0,6.0,3144.0,9830.0,0.0,27.0,979.7866650000001,1.0
413,36.0,14.0,1.0,8.0,0.0,74.0,0.0,217.0,6.0,1001.0,4116.0,1.0,32.0,2749.2696,1.0
414,0.0,158.0,1.0,1.0,3.0,81.0,0.0,298.0,12.0,9989.0,17929.0,1.0,7.0,14068.208,1.0
415,38.0,188.0,1.0,3.0,0.0,50.0,0.0,391.0,13.0,4267.0,5863.0,2.0,12.0,5428.63296,1.0
416,37.0,214.0,1.0,3.0,2.0,95.0,1.0,388.0,11.0,2376.0,3378.0,2.0,14.0,483.1647744,1.0
