,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,ide,year,weekofyear,month,dayofweek,hour
261,7,149,1,4,0,41,0,244.0,12.0,2145.0,3409.0,3004.974288,2,1,25,10,4,9
262,37,112,1,4,0,49,0,233.0,14.0,3755.0,5429.0,4800.5088479999995,219,2,26,0,1,0
263,42,67,1,1,2,29,1,221.0,13.0,4881.0,6701.0,900.67217625,205,1,36,3,5,17
264,1,84,1,7,2,64,1,139.0,6.0,3502.0,6563.0,768.4162200000001,205,1,33,2,5,7
265,25,230,1,2,0,1,0,133.0,6.0,4191.0,8706.0,6584.711463000001,339,2,4,5,2,13
266,32,14,0,3,0,93,0,360.0,17.0,1699.0,6743.0,4522.110208,205,2,43,4,0,4
267,46,24,0,3,0,97,0,368.0,12.0,843.0,6363.615760927363,2527.206528,343,1,20,9,5,13
268,48,218,1,9,2,90,0,614.0,8.0,3522.0,5149.0,4881.647232,201,1,25,10,2,5
269,47,51,1,6,0,70,0,138.0,5.0,1847.0,2620.0,2348.8938,279,1,25,10,3,5
270,28,112,0,0,0,56,0,262.0,5.0,3291.0,4867.0,4315.244544,257,1,9,7,3,6
271,5,201,1,5,0,25,0,201.0,6.0,4945.0,7020.0,6171.622275,162,1,19,9,5,13
272,38,120,1,1,0,83,0,236.0,12.0,1366.0,2428.0,2104.531968,44,1,20,9,4,10
273,39,246,0,8,0,87,2,208.0,8.0,1133.0,1608.0,233.528064,267,1,9,7,1,7
274,6,44,0,5,2,9,0,297.0,8.0,1465.0,2502.0,2281.861791,282,1,25,10,1,7
275,29,191,1,4,0,17,0,289.0,10.254457730228655,4651.0,6468.0,5856.81426,383,1,9,7,4,8
276,12,127,1,2,0,50,0,135.0,8.0,6092.0,8082.0,7181.412912000001,205,1,34,2,5,22
277,34,200,1,3,0,77,0,389.0,15.0,3142.0,4511.0,4179.0276,205,2,17,0,3,5
278,2,67,0,6,2,29,0,125.0,7.0,6889.0,10059.0,8583.417675,345,2,4,5,2,13
279,33,1,1,3,0,51,0,393.0,16.0,1771.0,6363.615760927363,3070.532016,140,1,33,2,2,7
280,44,200,1,6,0,97,1,120.0,7.0,5313.0,6901.0,921.2309568,79,1,33,2,4,12
281,14,120,1,0,2,88,0,257.0,13.0,2091.0,4334.0,3423.6590079999996,44,1,20,9,2,16
282,36,197,0,2,0,78,0,115.0,14.0,3458.0,4869.0,4241.4867,282,1,25,10,1,6
283,3,9,0,3,0,47,0,387.0,10.254457730228655,2457.0,5460.0,4323.193343999999,205,1,34,2,2,20
284,39,228,0,9,0,32,0,602.0,16.0,3963.0,5451.0,5303.238675,368,1,17,0,6,7
285,11,16,0,8,0,72,0,234.0,9.0,1422.0,2006.0,1930.0446,86,1,25,10,3,5
286,17,195,1,1,0,83,0,236.0,17.0,3022.0,4399.0,3895.889536,205,1,25,10,3,6
287,46,189,0,8,0,56,0,210.0,9.0,2406.0,3928.0,3358.21896,279,1,25,10,3,7
288,33,85,1,6,1,33,0,102.0,6.0,1767.0,5645.0,3800.69445,42,2,4,5,1,15
289,30,220,0,2,2,59,0,165.0,14.0,2363.0,5056.0,3854.859984,315,2,4,5,1,13
290,31,4,0,1,0,41,0,216.0,12.0,814.0,1099.0,1166.1386400000001,101,2,4,5,1,0
291,20,218,1,0,0,91,0,339.0,14.0,5281.0,6822.0,6306.824832,297,1,9,7,5,8
292,46,228,0,6,0,47,0,116.0,7.0,1029.0,2821.0,2029.27896,44,1,20,9,3,10
293,44,200,1,3,0,75,0,386.0,12.0,4786.0,6722.0,6085.431,247,1,25,10,5,7
294,9,4,0,8,0,2,0,204.0,4.0,1906.0,2806.0,2560.6839059999998,236,2,45,5,5,22
295,37,6,1,6,0,59,0,128.0,8.0,724.0,2764.0,1861.41024,205,1,25,10,4,6
296,9,120,1,2,2,74,0,134.0,13.0,1584.0,5190.0,3490.1459999999997,86,1,25,10,2,6
297,30,268,0,0,2,99,0,333.0,13.0,3137.0,5416.0,4548.603136,3,2,45,5,6,15
298,6,205,1,0,0,96,1,253.0,12.0,2861.0,8510.0,878.9561087999999,205,2,43,4,5,13
299,49,197,1,9,0,94,0,538.0,9.0,6364.0,8777.0,7998.449536,44,1,20,9,2,14
300,42,191,0,7,0,84,0,146.0,2.0,2582.0,4126.0,3450.2603520000002,282,1,25,10,1,7
301,18,205,0,4,0,24,0,208.0,11.0,2620.0,8533.0,5776.153425,219,2,37,4,6,1
302,13,195,1,7,0,12,0,162.0,10.0,4263.0,5876.0,5236.046343,276,1,25,10,1,5
303,46,148,1,8,2,49,0,259.0,6.0,3740.0,21952.0,13028.788656,168,2,4,5,0,13
304,4,78,0,5,2,31,1,297.0,8.0,2893.0,4029.0,562.70521125,247,1,32,2,0,21
305,8,5,1,8,0,54,0,251.0,5.0,10348.0,6363.615760927363,12185.5104,54,1,34,2,2,20
306,28,247,0,0,0,26,1,303.0,12.0,3384.0,4302.0,621.03502125,86,1,25,10,2,8
307,17,187,1,8,0,38,0,221.0,2.0,3244.0,4580.0,4123.44555,44,1,20,9,4,11
308,38,14,0,3,0,24,0,363.0,11.0,1995.0,3774.0,3242.543325,205,1,25,10,5,7
309,33,164,0,6,3,13,0,146.0,6.0,3861.0,12750.0,8455.634352,35,2,1,5,2,10
310,7,120,1,3,2,52,0,389.0,12.0,603.0,3028.0,2192.557248,261,1,34,2,4,21
311,25,120,1,5,2,25,0,285.0,10.254457730228655,1801.0,7853.0,5104.995525,137,1,34,2,1,17
312,9,230,1,2,0,90,0,101.0,17.0,2452.0,6363.615760927363,3701.61792,204,1,25,10,5,5
313,16,203,1,1,0,86,0,228.0,15.0,1267.0,3371.0,2513.753088,44,1,20,9,4,10
314,39,230,1,7,0,15,0,135.0,10.0,5060.0,7921.0,6631.326801,349,2,1,5,1,14
315,12,187,1,8,0,31,0,253.0,4.0,4854.0,6878.0,6106.046625,3,1,9,7,5,6
316,23,120,0,6,2,95,0,100.0,6.0,1290.0,7417.0,4391.942016,3,2,45,5,4,21
317,44,191,1,4,0,38,0,201.0,16.0,4414.0,6764.0,5784.44265,205,2,0,0,0,18
318,34,237,1,3,1,88,0,398.0,13.0,4003.0,7575.0,6105.328768,204,1,34,2,0,16
319,25,204,0,3,0,52,0,368.0,11.0,888.0,4954.0,3271.139856,54,2,41,0,6,19
320,33,224,1,9,1,21,0,635.0,12.0,3437.0,7339.0,6014.396325,315,2,4,5,1,13
321,30,199,1,6,0,42,0,144.0,8.0,2773.0,4281.0,3650.307552,100,1,9,7,2,9
322,40,40,1,6,0,85,0,136.0,5.0,3172.0,4178.0,3757.935104,279,1,25,10,4,5
323,47,195,0,1,0,37,0,287.0,10.254457730228655,3318.0,8458.0,6167.193375,288,1,34,2,1,18
324,49,149,1,7,0,63,0,138.0,3.0,2303.0,4193.0,3353.1003,348,2,4,5,0,15
325,9,92,1,9,1,97,0,649.0,5.0,5059.0,8789.0,7467.358976,339,1,9,7,1,9
326,48,189,0,6,2,95,0,132.0,5.0,6088.0,7959.0,7055.920256,256,1,20,9,0,11
327,47,83,0,0,0,31,0,290.0,8.0,11332.0,16687.0,14274.933225,339,2,4,5,2,13
328,31,189,1,0,0,94,0,289.0,14.0,2952.0,4496.0,3960.3477759999996,86,1,25,10,4,5
329,28,191,0,0,0,7,0,329.0,13.0,9584.0,13609.0,11939.385942,54,1,34,2,4,18
330,5,175,1,0,0,33,0,324.0,16.0,735.0,2830.0,2104.076625,282,1,25,10,1,5
331,2,78,0,9,2,81,0,537.0,5.0,2830.0,3693.0,3745.408128,205,1,30,1,2,14
332,41,268,1,1,2,91,0,295.0,12.0,2916.0,5535.0,4460.401792000001,205,2,26,0,1,14
333,43,120,1,0,2,53,0,311.0,8.0,4642.0,19695.0,12409.298928,368,2,4,5,0,11
334,32,141,1,0,2,92,0,312.0,16.0,671.0,2730.0,1986.200832,201,1,25,10,2,5
335,6,257,1,4,0,64,1,202.0,16.0,1537.0,5653.0,564.708375,261,1,34,2,5,10
336,11,200,0,2,0,35,0,159.0,15.0,6022.0,7176.0,6750.98025,261,1,34,2,2,19
337,26,120,0,4,2,72,0,295.0,10.0,1214.0,4584.0,3164.9309999999996,86,1,25,10,5,9
338,23,1,0,6,0,87,0,108.0,6.0,1014.0,3036.0,2103.487232,205,1,25,10,3,8
339,36,236,0,7,0,46,0,116.0,5.0,1958.0,8268.0,5198.0780159999995,297,2,2,5,1,18
340,9,163,0,8,1,50,0,200.0,9.0,4648.0,7185.0,6082.640352,257,1,9,7,3,8
341,19,249,1,1,0,85,0,236.0,16.0,4039.0,5304.0,4844.194432,279,1,19,9,5,13
342,29,156,0,3,0,79,0,379.0,14.0,1406.0,4383.0,3244.7745,200,1,9,7,1,7
343,5,141,0,2,2,79,0,129.0,11.0,2097.0,4036.0,3166.8813,3,2,44,4,6,23
344,30,202,0,4,0,98,0,270.0,16.0,3726.0,5323.0,4732.5949439999995,204,1,25,10,3,5
345,48,189,0,6,2,73,0,135.0,5.0,3806.0,6017.0,4998.4704,339,1,9,7,3,9
346,27,14,1,0,0,60,0,285.0,8.0,4782.0,11802.0,8390.498325,368,2,3,5,5,0
347,7,78,1,3,2,44,0,363.0,13.0,2232.0,3110.0,3018.030192,101,1,33,2,3,18
348,24,228,0,4,0,35,0,209.0,10.0,1217.0,3689.0,2657.788875,3,1,25,10,4,9
349,49,138,1,9,0,7,0,618.0,6.0,1588.0,6727.0,4777.512201,28,2,4,5,1,14
350,20,145,1,1,0,81,1,209.0,17.0,4692.0,9830.0,1106.1891455999998,296,1,19,9,5,16
351,34,9,1,0,0,65,0,272.0,15.0,1069.0,2290.0,1934.4798,205,1,25,10,5,6
352,44,200,1,5,0,96,0,204.0,7.0,4675.0,6716.0,5818.479744,204,1,25,10,4,5
353,13,191,1,6,0,82,0,114.0,6.0,4969.0,6793.0,5912.151168,138,1,33,2,4,20
354,21,16,1,5,0,34,0,339.0,13.0,1142.0,1994.0,1904.2674,201,1,25,10,1,9
355,31,201,0,8,0,18,0,203.0,3.0,3799.0,5113.0,4659.873965999999,54,2,0,0,2,20
356,23,195,1,9,0,35,1,566.0,10.0,4419.0,6159.0,876.84589125,282,1,18,8,4,0
357,22,17,0,8,0,32,1,219.0,4.0,1419.0,1889.0,280.3463775,44,1,20,9,3,9
358,12,191,0,1,0,76,1,271.0,14.0,3630.0,5483.0,717.83118,204,1,25,10,5,7
359,39,56,0,9,1,60,1,264.9705573080967,7.0,4780.0,6684.0,920.51321625,339,1,9,7,3,9
360,22,201,1,4,0,63,0,240.0,16.0,5497.0,7930.0,6894.5976,205,1,36,3,5,12
361,7,164,0,4,3,7,0,275.0,11.0,894.0,2520.0,1983.681612,339,1,9,7,3,7
362,42,149,0,8,0,24,0,272.0,4.0,2839.0,6179.0,4770.843,339,1,9,7,2,8
363,14,239,0,2,2,90,0,109.0,6.0,822.0,2216.0,1605.453696,282,1,25,10,1,7
364,15,201,1,1,0,91,1,264.9705573080967,16.0,5251.0,6914.0,939.7050432,20,1,19,9,5,13
365,39,201,0,8,0,85,0,264.0,6.0,6883.0,8720.0,7953.969408,221,2,2,5,3,22
366,49,16,1,5,0,29,0,293.0,12.0,1840.0,2331.0,2375.0475,205,2,37,4,4,17
367,38,200,0,2,0,7,0,136.0,12.0,4861.0,6448.0,5796.710271,204,1,25,10,3,8
368,19,199,0,2,0,84,0,167.0,15.0,2310.0,3005.0,2787.759744,205,1,30,1,4,15
369,7,189,0,0,2,93,0,281.0,16.0,6335.0,9163.0,7926.589440000001,44,1,20,9,2,11
370,8,142,0,3,0,39,0,388.0,15.0,6175.0,10152.0,8542.340625,257,2,4,5,2,11
371,46,269,1,6,2,45,0,140.0,9.0,1391.0,9933.0,5769.934560000001,261,1,36,3,3,12
372,36,123,1,0,0,57,0,337.0,14.0,15106.0,19763.0,17682.016175999997,368,2,4,5,0,13
373,34,236,1,5,0,27,0,337.0,7.0,2576.0,8962.0,6094.7649,368,2,4,5,0,16
374,19,148,1,6,2,32,0,120.0,5.0,1097.0,3879.0,2602.7169,262,2,0,0,3,19
375,20,218,0,7,0,56,0,189.0,10.254457730228655,4319.0,6116.0,5373.458352000001,257,1,9,7,2,5
376,3,191,1,3,0,86,0,360.0,11.0,3428.0,4996.0,4510.726528,247,1,25,10,4,9
377,32,40,1,1,0,9,0,251.0,16.0,5413.0,7053.0,6493.320603,221,2,2,5,4,16
378,30,239,0,4,2,18,1,212.0,16.0,2991.0,4892.0,623.90910285,54,2,0,0,2,18
379,2,37,0,4,0,76,0,292.0,12.0,5551.0,14875.0,10412.0874,297,2,2,5,3,9
380,32,254,1,2,0,95,0,114.0,11.0,3057.0,4857.0,4016.66496,36,1,19,9,6,11
381,47,164,0,8,3,94,0,258.0,4.0,4391.0,11054.0,7868.626304,244,2,1,5,5,3
382,1,21,0,5,0,65,0,240.0,14.0,6094.0,7557.0,7004.3094,315,2,4,5,1,13
383,10,200,0,1,0,77,1,222.0,12.0,5196.0,6388.0,894.111075,205,1,33,2,6,18
384,23,149,0,8,0,30,0,202.0,1.0,1724.0,2975.0,2545.350675,279,1,25,10,2,9
385,18,40,0,7,0,72,0,177.0,4.0,5269.0,7340.0,6419.1798,205,1,34,2,1,20
386,10,148,0,1,2,13,1,234.0,17.0,1082.0,3638.0,389.66252985,205,1,38,3,0,1
387,36,201,0,2,0,14,0,151.0,8.0,3094.0,4401.0,3901.10985,86,1,25,10,2,9
388,19,66,1,0,0,14,0,335.0,6.0,7396.0,11269.0,9672.13269,86,1,25,10,4,7
389,43,197,1,7,0,11,0,132.0,6.0,683.0,987.0,967.40325,44,1,20,9,0,16
390,24,231,1,8,0,86,0,213.0,9.0,2545.0,3365.0,3125.002496,308,1,20,9,6,9
391,0,141,1,9,2,86,0,553.0,8.0,1820.0,5316.0,4064.4665600000003,276,2,4,5,1,16
392,17,64,1,7,0,33,0,138.0,10.0,9451.0,15434.0,12561.45765,302,1,9,7,4,5
393,5,138,0,1,0,51,0,214.0,13.0,1825.0,13834.0,8002.136448,205,1,34,2,4,18
394,11,40,1,5,0,4,0,251.0,11.0,3166.0,4159.0,3917.138247,44,1,20,9,5,9
395,30,239,1,1,2,85,0,221.0,12.0,4496.0,6363.615760927363,5631.304448,226,1,9,7,5,5
396,17,239,1,2,0,73,2,139.0,16.0,1245.0,2872.0,2178.7821,86,1,25,10,2,6
397,40,178,1,7,0,54,0,102.0,1.0,1947.0,3201.0,2659.1319359999998,44,1,20,9,4,14
398,5,120,0,4,0,34,0,261.0,16.0,6892.0,10138.0,8767.64595,381,1,9,7,4,5
399,14,203,1,2,0,52,0,151.0,17.0,2797.0,5545.0,4301.3838240000005,368,1,37,0,5,9
400,24,228,1,3,0,90,0,367.0,17.0,1367.0,3359.0,2694.6501120000003,201,1,25,10,2,5
401,13,194,0,6,0,76,0,123.0,7.0,4940.0,6699.0,5887.1043,338,1,9,7,2,6
402,28,17,0,8,0,66,0,248.0,5.0,3019.0,3909.0,3676.5927,339,2,4,5,1,16
403,25,249,0,4,0,33,0,254.0,16.0,5445.0,8087.0,7013.252925,44,1,20,9,2,13
404,27,236,1,8,0,71,0,274.0,6.0,1690.0,7718.0,4931.0118,339,2,4,5,2,1
405,42,231,1,4,0,27,0,284.0,13.0,7810.0,10672.0,9513.167475,221,2,4,5,0,13
406,26,57,0,1,0,13,0,200.0,16.0,962.0,1214.0,1289.611026,279,1,25,10,2,8
407,25,218,0,4,0,97,0,299.0,14.0,5719.0,7554.0,6844.785024,297,2,2,5,3,12
408,47,149,1,7,0,45,0,144.0,7.0,3194.0,3977.0,3708.125136,140,1,32,2,5,7
409,32,187,1,5,0,6,0,325.0,9.0,5181.0,6690.0,6265.213416,44,1,20,9,2,14
410,17,141,0,5,2,54,0,294.0,9.0,2697.0,3836.0,3540.6339840000005,221,2,1,5,6,17
411,20,201,0,8,0,37,0,270.0,7.0,4422.0,6006.0,5473.930875,3,2,44,4,2,16
412,14,44,0,7,2,98,0,195.0,9.0,1594.0,6363.615760927363,2243.590272,158,1,20,9,6,13
413,35,22,0,7,0,63,0,181.0,6.0,1546.0,4713.0,3279.2562,341,2,1,5,0,21
414,27,120,1,3,2,41,0,392.0,13.0,1585.0,6549.0,4435.718543999999,86,2,43,4,6,14
415,0,120,1,5,0,96,1,273.0,10.254457730228655,4624.0,6540.0,866.5109376,297,1,19,9,6,1
416,7,231,1,7,0,16,0,162.0,2.0,6299.0,8936.0,7780.241898,348,2,3,5,6,14
417,19,149,0,8,0,56,0,208.0,6.0,3603.0,4410.0,4189.91184,224,2,1,5,1,1
418,1,187,0,3,0,4,0,353.0,16.0,3700.0,5706.0,5063.013648,282,1,42,4,6,11
419,46,163,0,7,1,85,0,163.0,4.0,5061.0,8226.0,6711.108095999999,207,1,9,7,4,6
420,16,183,0,1,0,76,0,286.0,14.0,2757.0,7460.0,5347.6335,282,1,42,4,6,9
421,33,164,1,6,3,94,0,147.0,5.0,2630.0,12395.0,7552.909056,257,1,9,7,1,9
422,28,22,1,7,0,85,1,108.0,11.0,1140.0,3615.0,367.8436608,205,2,41,0,6,21
423,47,92,1,1,1,48,0,256.0,15.0,2303.0,3795.0,3288.388752,201,1,25,10,1,9
424,21,195,1,6,0,97,0,147.0,6.0,4845.0,6179.0,5580.772736,294,1,18,8,4,12
425,37,90,0,7,0,18,0,102.0,1.0,2260.0,3221.0,2842.4857230000002,86,1,25,10,3,5
426,6,247,1,0,0,18,0,298.0,14.0,5344.0,8127.0,7042.225707,20,2,4,5,1,13
427,23,148,0,1,2,63,0,294.0,15.0,1870.0,3645.0,3025.0836,219,2,37,4,5,21
428,22,61,0,0,0,20,0,321.0,11.0,4383.0,5996.0,5392.095275,339,1,9,7,3,7
429,32,239,1,0,2,15,0,329.0,10.0,3373.0,4841.0,4439.665989,44,1,20,9,4,13
430,39,40,0,7,0,93,0,105.0,2.0,7023.0,9037.0,8019.442816,261,1,34,2,4,19
431,46,40,1,0,0,72,0,290.0,16.0,2998.0,3825.0,3669.8904,204,2,41,0,6,20
432,29,189,0,7,0,36,0,136.0,7.0,2837.0,4234.0,3664.785075,205,1,25,10,4,7
433,0,41,1,3,0,47,1,386.0,16.0,4030.0,5410.0,762.1234919999999,215,1,9,7,5,5
434,14,203,1,7,0,28,0,164.0,4.0,2239.0,5050.0,3800.4351,205,1,36,3,4,18
435,49,200,1,9,0,55,0,638.0,12.0,4984.0,6551.0,6371.380512,101,1,33,2,3,22
436,3,6,0,9,0,88,0,534.0,5.0,2034.0,4610.0,3802.109696,219,1,34,2,4,19
437,32,164,0,6,3,82,0,107.0,5.0,2093.0,17625.0,9827.348608,339,2,4,5,2,13
438,13,149,0,8,0,82,0,226.0,1.0,2844.0,4030.0,3610.587904,116,1,29,1,5,15
439,36,177,0,7,0,23,0,179.0,9.0,2671.0,6676.0,4844.568225,3,2,4,5,2,13
440,43,228,1,8,0,23,1,232.0,7.0,2261.0,5795.0,637.8244425,54,2,37,4,5,17
441,5,200,1,3,0,1,1,357.0,16.0,5220.0,6792.0,955.79591085,3,1,33,2,3,6
442,11,231,0,7,1,47,0,126.0,2.0,3109.0,3972.0,3643.739856,86,1,25,10,4,8
443,42,47,1,7,0,28,0,140.0,2.0,3126.0,4647.0,4017.2118,339,1,20,9,5,11
444,44,195,1,1,0,50,1,205.0,17.0,3550.0,5084.0,675.0528336,339,1,9,7,4,8
445,41,120,0,7,1,34,0,137.0,7.0,5726.0,9735.0,7853.227725,44,1,20,9,3,13
446,42,185,1,4,2,15,0,206.0,11.0,5517.0,7904.0,6923.187612000001,301,1,9,7,5,5
447,8,40,0,5,0,17,0,284.0,13.0,3479.0,4378.0,4217.188239,126,2,44,4,1,0
448,15,171,1,3,3,64,0,377.0,12.0,5085.0,10584.0,8138.691,44,2,4,5,1,13
449,5,164,1,6,3,73,1,107.0,6.0,3144.0,9830.0,979.7866650000001,219,2,41,0,6,18
450,36,14,1,8,0,74,0,217.0,6.0,1001.0,4116.0,2749.2696,279,1,25,10,2,7
451,0,164,1,1,3,81,0,298.0,12.0,9989.0,17929.0,14068.208,367,2,3,5,6,15
452,19,195,1,9,0,44,0,513.0,11.0,2098.0,6363.615760927363,3440.0816640000003,3,1,25,10,5,5
453,38,194,1,3,0,50,0,391.0,10.254457730228655,4267.0,5863.0,5428.63296,116,1,25,10,5,6
454,37,220,1,3,2,95,1,388.0,11.0,2376.0,3378.0,483.1647744,205,1,36,3,5,1
455,23,71,0,6,0,13,0,130.0,6.0,2788.0,3578.0,3314.578509,177,2,45,5,5,15
456,48,220,0,7,2,14,0,153.0,7.0,2258.0,3099.0,2833.086663,205,2,0,0,1,18
457,7,228,0,4,0,38,0,235.0,17.0,2454.0,4875.0,3895.965675,283,2,4,5,2,13
458,9,210,0,9,3,4,0,501.0,9.0,346.0,485.0,916.778313,282,1,25,10,1,6
459,46,239,0,5,2,29,0,341.0,13.0,3696.0,6470.0,5417.033475,205,1,34,2,1,17
460,28,231,0,2,0,94,0,101.0,7.0,4558.0,6058.0,5334.7768320000005,205,2,41,0,6,22
461,38,183,1,9,0,10,0,510.0,11.0,4661.0,8169.0,6931.366794,345,1,9,7,5,8
462,47,56,0,5,1,71,0,313.0,14.0,4178.0,5823.0,5267.295,219,1,36,3,5,1
463,2,231,0,5,0,40,0,334.0,11.0,5456.0,7383.0,6608.4474,221,2,2,5,2,0
464,15,207,1,1,0,98,0,277.0,17.0,9056.0,15003.0,12149.441920000001,339,1,9,7,3,5
465,47,201,1,3,0,23,1,384.0,16.0,3966.0,5937.0,799.5092175,205,1,33,2,5,23
466,49,127,1,4,0,71,0,247.0,13.0,4643.0,6105.0,5571.7101,355,1,19,9,5,13
467,46,148,0,9,2,5,0,559.0,9.0,1232.0,4391.0,3372.692697,205,2,0,0,2,17
468,16,124,1,4,2,2,2,297.0,15.0,3132.0,6194.0,744.97399515,279,1,9,7,1,8
469,23,164,1,4,3,48,1,299.0,17.0,2418.0,11873.0,1111.339116,362,2,44,4,3,21
470,33,1,0,4,0,54,1,241.0,11.0,935.0,1542.0,220.7073744,44,1,20,9,2,11
471,33,14,1,7,0,54,0,199.0,8.0,4644.0,7817.0,6393.299328,261,1,34,2,2,20
472,14,207,0,3,0,2,0,363.0,13.0,8550.0,13443.0,11372.662620000001,248,1,9,7,4,8
473,7,124,0,8,2,72,1,291.0,3.0,1827.0,5556.0,591.5660849999999,53,1,36,3,5,17
474,22,149,0,0,0,85,0,336.0,14.0,4047.0,5223.0,4905.814144,24,2,1,5,3,21
475,32,149,0,2,0,68,0,117.0,10.0,1961.0,2706.0,2428.3017,86,1,25,10,3,5
476,3,191,1,6,0,1,1,118.0,6.0,5508.0,8095.0,1038.4331462999999,3,1,19,9,6,11
477,13,122,1,4,2,40,0,257.0,13.0,5031.0,6069.0,5683.40005,339,2,4,5,2,0
478,36,174,1,0,3,5,0,321.0,5.0,6437.0,18677.0,12882.991571999999,276,2,4,5,1,13
479,25,59,0,5,0,84,0,225.0,8.0,1849.0,2694.0,2462.344192,204,1,25,10,3,6
480,10,6,1,8,0,52,0,281.0,3.0,3770.0,8885.0,6568.09344,44,1,20,9,1,14
481,0,40,1,7,0,67,0,128.0,3.0,4171.0,6053.0,5189.1147,257,1,20,9,0,14
482,42,200,0,4,0,37,0,274.0,13.0,4012.0,7033.0,5789.1708,279,1,24,10,1,5
483,21,189,1,4,0,95,1,221.0,16.0,4873.0,7837.0,973.6993728,249,1,19,9,5,13
484,11,90,0,7,2,13,0,166.0,6.0,4095.0,5119.0,4775.282424,100,1,9,7,2,8
485,37,200,0,0,0,76,1,303.0,14.0,8602.0,11470.0,1537.427925,54,1,36,3,5,12
486,29,98,1,0,0,54,0,303.0,10.254457730228655,2938.0,4037.0,3769.0129439999996,368,1,9,7,1,6
487,41,10,1,0,3,67,0,297.0,9.0,445.0,925.0,972.7938,215,1,9,7,4,15
488,23,141,0,5,2,10,0,331.0,14.0,2165.0,8274.0,5557.2542189999995,256,1,9,7,2,7
489,25,56,1,4,1,3,0,296.0,16.0,5424.0,7717.0,6876.3222989999995,83,1,19,9,5,13
490,39,201,0,6,0,20,0,130.0,8.0,4436.0,5903.0,5184.3081,205,1,34,2,1,19
491,48,164,1,2,3,3,1,153.0,10.0,9109.0,6363.615760927363,1817.28575325,257,1,20,9,0,13
492,7,183,1,4,0,48,0,292.0,13.0,4700.0,7605.0,6411.204000000001,157,1,9,7,4,5
493,46,56,1,3,1,96,0,354.0,14.0,4214.0,6565.0,5668.23488,257,1,9,7,3,6
494,48,231,1,5,0,35,0,219.0,13.0,3174.0,4717.0,4159.205925,158,1,20,9,6,11
495,21,181,1,5,1,68,0,246.0,8.0,2390.0,7879.0,5330.7639,44,1,20,9,2,9
496,29,201,1,0,0,82,0,319.0,17.0,5986.0,8298.0,7365.526784000001,44,1,20,9,2,10
497,25,200,0,5,0,98,0,332.0,9.0,3912.0,6692.0,5557.571712,23,1,20,9,5,14
498,12,164,0,5,3,62,0,258.0,5.0,2357.0,16620.0,9653.7276,116,1,25,10,5,9
499,27,5,1,8,2,69,1,215.0,5.0,10175.0,14405.0,1857.90429,205,1,34,2,2,11
500,6,16,0,7,0,38,0,128.0,10.254457730228655,1565.0,2615.0,2213.701875,201,1,25,10,1,7
501,17,201,0,2,0,95,0,159.0,13.0,3411.0,4893.0,4254.24384,205,1,25,10,5,9
502,21,127,1,7,0,19,0,112.0,5.0,3182.0,4616.0,4012.5487049999997,86,1,25,10,4,6
503,17,199,1,0,0,38,1,250.0,16.0,3929.0,9243.0,1024.4135475,298,1,33,2,5,7
504,3,183,0,8,0,10,0,288.0,9.0,1864.0,4684.0,3564.593505,245,1,24,10,0,19
505,11,231,1,5,0,10,1,250.0,11.0,5395.0,7471.0,1003.4116488,3,1,20,9,0,14
506,10,164,1,3,3,63,1,398.0,13.0,9154.0,12909.0,1699.41024,2,2,3,5,0,17
507,5,167,1,8,0,28,0,275.0,9.0,5201.0,9200.0,7463.27505,368,2,4,5,0,1
508,11,187,1,8,0,66,0,292.0,5.0,7510.0,10814.0,9363.9942,297,1,19,9,6,11
509,41,197,0,9,0,60,0,506.0,11.0,3490.0,4913.0,4606.0973,339,1,9,7,2,5
510,0,97,1,8,0,98,0,278.0,1.0,3718.0,9054.0,6568.669184,221,2,3,5,2,17
511,12,104,1,0,0,98,0,264.0,6.0,623.0,892.0,1007.2339199999999,204,1,25,10,4,6
512,0,80,1,9,0,97,0,264.9705573080967,10.0,3817.0,5173.0,5030.0096,339,1,9,7,1,9
513,12,112,0,1,0,98,0,205.0,14.0,4018.0,6092.0,5191.234047999999,297,2,44,4,1,10
514,33,268,0,6,2,25,0,120.0,9.0,3195.0,6291.0,4855.101825,349,2,1,5,1,15
515,36,120,1,2,1,40,0,161.0,16.0,6527.0,10071.0,8282.6312,204,1,25,10,5,7
516,10,49,0,7,2,33,0,110.0,8.0,3438.0,4833.0,4238.187975,297,2,4,5,1,16
517,41,40,1,7,0,8,0,190.0,9.0,3861.0,5158.0,4703.089644,339,1,33,2,2,9
518,27,218,1,7,0,74,0,117.0,10.0,4983.0,7062.0,6084.0648,61,1,9,7,5,6
519,36,195,1,1,0,70,1,266.0,13.0,2866.0,3938.0,545.35437,86,1,25,10,3,9
520,44,201,0,4,0,36,0,282.0,15.0,5855.0,8099.0,7251.296325,44,1,20,9,2,11
521,41,120,1,5,2,12,0,334.0,10.0,2829.0,4733.0,4118.368122,44,1,20,9,4,10
522,39,239,1,7,2,98,0,264.9705573080967,6.0,4503.0,6263.0,5496.917888,282,1,9,7,5,5
523,6,243,0,0,0,69,0,314.0,9.0,2809.0,5103.0,4230.8244,205,1,25,10,5,6
524,16,231,0,8,0,6,1,262.0,4.0,4298.0,6275.0,832.50824085,205,1,41,3,2,21
